AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,OCCUPATION,OCCUPATION-NUM,RELATIONSHIP,RACE,SEX,HOURS-PER-WEEK,NATIVE-COUNTRY,SALARY
52,PRIVATE,95128,SOME-COLLEGE,10,DIVORCED,SALES,12,NOT-IN-FAMILY,WHITE,MALE,50,UNITED-STATES, <=50K
37,PRIVATE,185567,HS-GRAD,9,DIVORCED,MACHINE-OP-INSPCT,7,UNMARRIED,WHITE,MALE,40,UNITED-STATES, >50K
21,PRIVATE,301408,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,22,UNITED-STATES, <=50K
35,PRIVATE,216256,ASSOC-VOC,11,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,MALE,60,UNITED-STATES, <=50K
45,PRIVATE,182541,SOME-COLLEGE,10,DIVORCED,MACHINE-OP-INSPCT,7,UNMARRIED,WHITE,MALE,48,UNITED-STATES, <=50K
39,PRIVATE,172855,HS-GRAD,9,DIVORCED,ADM-CLERICAL,1,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, <=50K
54,PRIVATE,68684,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,44,UNITED-STATES, <=50K
42,PRIVATE,364832,7TH-8TH,4,DIVORCED,SALES,12,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
59,SELF-EMP-INC,349910,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
42,PRIVATE,276218,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,WIFE,WHITE,FEMALE,40,UNITED-STATES, >50K
22,PRIVATE,251196,SOME-COLLEGE,10,NEVER-MARRIED,PROTECTIVE-SERV,11,OWN-CHILD,BLACK,FEMALE,20,UNITED-STATES, <=50K
33,PRIVATE,196898,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
39,PRIVATE,58343,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
18,SELF-EMP-INC,101061,11TH,7,NEVER-MARRIED,FARMING-FISHING,5,OWN-CHILD,WHITE,MALE,70,UNITED-STATES, <=50K
46,PRIVATE,415051,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,BLACK,MALE,60,UNITED-STATES, >50K
24,PRIVATE,174043,BACHELORS,13,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
28,PRIVATE,129460,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,WIFE,WHITE,FEMALE,30,ECUADOR, <=50K
21,STATE-GOV,110946,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,43,UNITED-STATES, <=50K
22,PRIVATE,313873,11TH,7,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,30,UNITED-STATES, <=50K
61,PRIVATE,81132,5TH-6TH,3,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,ASIAN-PAC-ISLANDER,MALE,40,PHILIPPINES, >50K
56,FEDERAL-GOV,255386,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,HUSBAND,ASIAN-PAC-ISLANDER,MALE,40,LAOS, <=50K
21,PRIVATE,191497,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,20,UNITED-STATES, <=50K
17,PRIVATE,128617,10TH,6,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,26,UNITED-STATES, <=50K
28,LOCAL-GOV,263600,HS-GRAD,9,MARRIED-CIV-SPOUSE,PROTECTIVE-SERV,11,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
62,PRIVATE,257277,HS-GRAD,9,WIDOWED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,38,UNITED-STATES, <=50K
39,PRIVATE,339442,HS-GRAD,9,SEPARATED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,BLACK,MALE,40,UNITED-STATES, <=50K
30,LOCAL-GOV,289442,HS-GRAD,9,NEVER-MARRIED,PROTECTIVE-SERV,11,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
18,LOCAL-GOV,466325,11TH,7,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,12,UNITED-STATES, <=50K
54,PRIVATE,142169,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
49,PRIVATE,252079,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
33,STATE-GOV,119628,DOCTORATE,16,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,ASIAN-PAC-ISLANDER,MALE,50,HONG, <=50K
50,PRIVATE,175804,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
57,PRIVATE,70720,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,78,UNITED-STATES, <=50K
50,STATE-GOV,201513,HS-GRAD,9,DIVORCED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
45,PRIVATE,257609,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
41,PRIVATE,124692,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, >50K
23,PRIVATE,268525,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,48,UNITED-STATES, <=50K
23,PRIVATE,250630,BACHELORS,13,NEVER-MARRIED,SALES,12,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
47,PRIVATE,180277,HS-GRAD,9,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,WHITE,FEMALE,40,HUNGARY, <=50K
39,SELF-EMP-NOT-INC,191342,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,ASIAN-PAC-ISLANDER,MALE,50,SOUTH, <=50K
29,PRIVATE,250967,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,48,UNITED-STATES, >50K
46,PRIVATE,153254,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,BLACK,MALE,40,UNITED-STATES, <=50K
18,PRIVATE,362600,5TH-6TH,3,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
68,PRIVATE,171933,7TH-8TH,4,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
62,PRIVATE,211408,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,TECH-SUPPORT,13,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
43,PRIVATE,48193,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,TECH-SUPPORT,13,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
35,PRIVATE,22463,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
21,PRIVATE,440969,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
21,STATE-GOV,164922,SOME-COLLEGE,10,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
41,LOCAL-GOV,134524,ASSOC-VOC,11,DIVORCED,CRAFT-REPAIR,3,UNMARRIED,WHITE,FEMALE,45,UNITED-STATES, <=50K
61,PRIVATE,176689,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
24,PRIVATE,220993,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,NOT-IN-FAMILY,WHITE,MALE,50,UNITED-STATES, <=50K
21,PRIVATE,512828,HS-GRAD,9,NEVER-MARRIED,PROTECTIVE-SERV,11,OWN-CHILD,BLACK,MALE,40,UNITED-STATES, <=50K
36,STATE-GOV,422275,5TH-6TH,3,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,MEXICO, <=50K
37,LOCAL-GOV,65291,ASSOC-VOC,11,NEVER-MARRIED,PROTECTIVE-SERV,11,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
69,PRIVATE,197080,12TH,8,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
49,FEDERAL-GOV,181657,SOME-COLLEGE,10,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,50,UNITED-STATES, <=50K
55,PRIVATE,190257,HS-GRAD,9,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,53,UNITED-STATES, >50K
21,PRIVATE,238068,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
18,PRIVATE,337046,10TH,6,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
26,PRIVATE,187248,HS-GRAD,9,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,NOT-IN-FAMILY,BLACK,MALE,40,UNITED-STATES, <=50K
46,PRIVATE,285750,HS-GRAD,9,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,55,UNITED-STATES, <=50K
23,PRIVATE,260617,10TH,6,NEVER-MARRIED,CRAFT-REPAIR,3,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
48,PRIVATE,216999,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
36,PRIVATE,531055,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,48,UNITED-STATES, >50K
42,STATE-GOV,121265,MASTERS,14,DIVORCED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
41,LOCAL-GOV,184466,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,38,UNITED-STATES, >50K
45,PRIVATE,297676,ASSOC-ACDM,12,WIDOWED,SALES,12,UNMARRIED,WHITE,FEMALE,40,CUBA, <=50K
52,PRIVATE,114228,HS-GRAD,9,DIVORCED,CRAFT-REPAIR,3,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
22,LOCAL-GOV,121144,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,OWN-CHILD,BLACK,FEMALE,18,UNITED-STATES, <=50K
20,PRIVATE,26842,SOME-COLLEGE,10,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
27,PRIVATE,113054,HS-GRAD,9,SEPARATED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,43,UNITED-STATES, <=50K
36,PRIVATE,256636,HS-GRAD,9,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
34,PRIVATE,152246,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,AMER-INDIAN-ESKIMO,MALE,52,UNITED-STATES, <=50K
38,PRIVATE,108140,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
47,PRIVATE,207207,HS-GRAD,9,DIVORCED,SALES,12,UNMARRIED,WHITE,FEMALE,45,UNITED-STATES, <=50K
21,PRIVATE,115420,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
33,PRIVATE,80058,HS-GRAD,9,NEVER-MARRIED,TRANSPORT-MOVING,14,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
31,LOCAL-GOV,48520,ASSOC-ACDM,12,NEVER-MARRIED,PROTECTIVE-SERV,11,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
61,PRIVATE,411652,12TH,8,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,MEXICO, <=50K
46,PRIVATE,154405,10TH,6,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,BLACK,MALE,45,UNITED-STATES, <=50K
55,LOCAL-GOV,104917,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,BLACK,MALE,40,UNITED-STATES, >50K
19,STATE-GOV,261422,SOME-COLLEGE,10,NEVER-MARRIED,PROF-SPECIALTY,10,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
39,PRIVATE,48915,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
61,PRIVATE,172037,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
28,PRIVATE,144833,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
28,PRIVATE,275116,10TH,6,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
61,PRIVATE,103575,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,37,UNITED-STATES, <=50K
54,PRIVATE,200783,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
50,SELF-EMP-INC,152810,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,70,GERMANY, <=50K
37,LOCAL-GOV,44694,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,WIFE,WHITE,FEMALE,45,UNITED-STATES, >50K
56,PRIVATE,91905,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,WIFE,WHITE,FEMALE,4,UNITED-STATES, <=50K
31,PRIVATE,168906,BACHELORS,13,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,50,UNITED-STATES, >50K
32,STATE-GOV,147215,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,WIFE,WHITE,FEMALE,55,UNITED-STATES, >50K
28,PRIVATE,153546,11TH,7,DIVORCED,OTHER-SERVICE,8,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
34,PRIVATE,35595,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,TECH-SUPPORT,13,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
33,PRIVATE,225507,10TH,6,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,FEMALE,25,UNITED-STATES, <=50K
42,PRIVATE,345504,ASSOC-VOC,11,DIVORCED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,35,UNITED-STATES, <=50K
64,PRIVATE,137205,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,48,UNITED-STATES, <=50K
29,PRIVATE,327779,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,WHITE,MALE,20,UNITED-STATES, <=50K
45,PRIVATE,362883,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
48,PRIVATE,131309,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
44,PRIVATE,188331,SOME-COLLEGE,10,SEPARATED,TECH-SUPPORT,13,NOT-IN-FAMILY,WHITE,FEMALE,38,UNITED-STATES, <=50K
34,FEDERAL-GOV,194740,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
40,PRIVATE,43711,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,45,UNITED-STATES, <=50K
45,PRIVATE,187033,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
23,PRIVATE,233923,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,FEMALE,20,UNITED-STATES, <=50K
51,PRIVATE,84278,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,55,UNITED-STATES, >50K
24,PRIVATE,437666,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
57,PRIVATE,186386,BACHELORS,13,WIDOWED,PROF-SPECIALTY,10,UNMARRIED,WHITE,MALE,40,UNITED-STATES, >50K
23,PRIVATE,129767,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
34,PRIVATE,180284,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
36,PRIVATE,108320,HS-GRAD,9,DIVORCED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
56,SELF-EMP-INC,75214,PROF-SCHOOL,15,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,32,UNITED-STATES, >50K
42,PRIVATE,284758,HS-GRAD,9,DIVORCED,EXEC-MANAGERIAL,4,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
45,SELF-EMP-INC,188330,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,60,UNITED-STATES, <=50K
38,PRIVATE,333651,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,70,UNITED-STATES, >50K
29,LOCAL-GOV,115305,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,PROTECTIVE-SERV,11,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
54,PRIVATE,172962,BACHELORS,13,DIVORCED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
40,PRIVATE,198096,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
29,PRIVATE,163265,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
35,FEDERAL-GOV,128608,BACHELORS,13,NEVER-MARRIED,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
47,PRIVATE,107460,HS-GRAD,9,SEPARATED,EXEC-MANAGERIAL,4,UNMARRIED,WHITE,FEMALE,37,UNITED-STATES, <=50K
51,PRIVATE,251841,ASSOC-VOC,11,NEVER-MARRIED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,43,UNITED-STATES, <=50K
28,PRIVATE,403671,HS-GRAD,9,NEVER-MARRIED,OTHER-SERVICE,8,OTHER-RELATIVE,WHITE,MALE,40,MEXICO, <=50K
58,PRIVATE,159378,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
24,PRIVATE,170070,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,OWN-CHILD,WHITE,FEMALE,25,UNITED-STATES, <=50K
46,STATE-GOV,192323,HS-GRAD,9,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
57,PRIVATE,135796,10TH,6,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,BLACK,MALE,48,UNITED-STATES, <=50K
22,PRIVATE,232985,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,OTHER-RELATIVE,WHITE,MALE,20,UNITED-STATES, <=50K
28,PRIVATE,34532,BACHELORS,13,NEVER-MARRIED,TECH-SUPPORT,13,NOT-IN-FAMILY,BLACK,MALE,30,JAMAICA, <=50K
23,PRIVATE,236994,HS-GRAD,9,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,MALE,60,UNITED-STATES, <=50K
19,PRIVATE,208366,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
66,STATE-GOV,102640,HS-GRAD,9,WIDOWED,PROF-SPECIALTY,10,UNMARRIED,BLACK,FEMALE,35,UNITED-STATES, <=50K
38,PRIVATE,111377,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,55,UNITED-STATES, <=50K
39,FEDERAL-GOV,472166,SOME-COLLEGE,10,DIVORCED,EXEC-MANAGERIAL,4,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, <=50K
47,PRIVATE,70943,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
39,PRIVATE,294919,HS-GRAD,9,DIVORCED,TRANSPORT-MOVING,14,OWN-CHILD,WHITE,MALE,60,UNITED-STATES, <=50K
22,PRIVATE,408383,SOME-COLLEGE,10,NEVER-MARRIED,TRANSPORT-MOVING,14,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
36,PRIVATE,255454,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,BLACK,MALE,30,UNITED-STATES, <=50K
32,PRIVATE,193260,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,ASIAN-PAC-ISLANDER,MALE,40,PHILIPPINES, <=50K
43,LOCAL-GOV,125461,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
51,PRIVATE,97005,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
42,PRIVATE,183319,5TH-6TH,3,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,60,UNITED-STATES, <=50K
32,STATE-GOV,167049,12TH,8,NEVER-MARRIED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
34,PRIVATE,185216,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
51,PRIVATE,161838,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,57,UNITED-STATES, <=50K
38,PRIVATE,165848,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,44,UNITED-STATES, <=50K
21,PRIVATE,138816,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,BLACK,MALE,20,UNITED-STATES, <=50K
33,SELF-EMP-NOT-INC,99761,BACHELORS,13,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,FEMALE,15,UNITED-STATES, <=50K
34,PRIVATE,112139,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
32,PRIVATE,129020,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
27,SELF-EMP-NOT-INC,259873,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,BLACK,MALE,60,UNITED-STATES, >50K
35,SELF-EMP-INC,89622,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
29,STATE-GOV,201556,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,50,UNITED-STATES, <=50K
40,PRIVATE,176286,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
46,PRIVATE,192894,7TH-8TH,4,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,BLACK,MALE,30,UNITED-STATES, <=50K
37,PRIVATE,172232,HS-GRAD,9,NEVER-MARRIED,OTHER-SERVICE,8,UNMARRIED,BLACK,FEMALE,30,UNITED-STATES, <=50K
38,SELF-EMP-NOT-INC,163204,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,25,UNITED-STATES, <=50K
37,PRIVATE,265737,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,BLACK,MALE,60,CUBA, >50K
44,PRIVATE,215304,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
25,PRIVATE,185952,MASTERS,14,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,30,UNITED-STATES, <=50K
38,PRIVATE,216845,HS-GRAD,9,NEVER-MARRIED,SALES,12,UNMARRIED,WHITE,MALE,42,UNITED-STATES, <=50K
34,LOCAL-GOV,35683,ASSOC-ACDM,12,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,10,UNITED-STATES, <=50K
